id,mu,lambda,mut_prob,cx_prob,HV
2833,531,1538,0.4826195342466235,0.5173804657533765,3.3271
2834,288,411,0.4826195342466235,0.5173804657533765,3.2163
2835,408,768,0.9265180556103587,0.07348194438964128,3.2499
2836,856,1613,0.9265180556103587,0.07348194438964128,3.3295
2837,408,924,0.9265180556103587,0.07348194438964128,3.6382
2838,408,768,0.8206543978303671,0.1793456021696329,3.2792
2839,856,1940,0.8206543978303671,0.1793456021696329,3.6583
2840,515,1174,0.12061773706227541,0.8793822629377246,3.2877
2841,692,1578,0.12061773706227541,0.8793822629377246,3.6557
2842,515,614,0.12061773706227541,0.8793822629377246,2.7518
2843,515,1174,0.9232518225908279,0.07674817740917206,3.6224
2844,692,826,0.9232518225908279,0.07674817740917206,2.8828
2845,631,790,0.9813248803839087,0.01867511961609125,2.9114
2846,243,304,0.9813248803839087,0.01867511961609125,2.6277
2847,631,1321,0.9813248803839087,0.01867511961609125,3.6532
2848,631,790,0.27247091848403215,0.7275290815159678,3.2655
2849,243,509,0.27247091848403215,0.7275290815159678,3.4479
2850,912,2434,0.40354080125689507,0.5964591987431049,3.5952
2851,819,2186,0.40354080125689507,0.5964591987431049,3.7216
2852,912,2732,0.40354080125689507,0.5964591987431049,3.7662
2853,912,2434,0.003048502840101719,0.9969514971598983,2.6666
2854,819,2453,0.003048502840101719,0.9969514971598983,2.7364
2855,86,143,0.5101111885160208,0.4898888114839792,2.9557
2856,369,617,0.5101111885160208,0.4898888114839792,3.1753
2857,86,158,0.5101111885160208,0.4898888114839792,2.9108
2858,86,143,0.6615804024040699,0.3384195975959301,2.9052
2859,369,678,0.6615804024040699,0.3384195975959301,3.2643
2860,183,520,0.8433260340243578,0.1566739659756422,3.2606
2861,408,1159,0.8433260340243578,0.1566739659756422,3.9312
2862,183,312,0.8433260340243578,0.1566739659756422,3.1238
2863,183,520,0.7702949997037649,0.22970500029623508,3.2166
2864,408,696,0.7702949997037649,0.22970500029623508,3.2431
2865,782,1419,0.19624147564172745,0.8037585243582726,3.2901
2866,976,1771,0.19624147564172745,0.8037585243582726,3.5743
2867,782,2043,0.19624147564172745,0.8037585243582726,3.3423
2868,782,1419,0.42444715928286314,0.5755528407171369,3.7086
2869,976,2550,0.42444715928286314,0.5755528407171369,3.4236
2870,706,1574,0.6808248711749911,0.31917512882500887,3.8258
2871,59,131,0.6808248711749911,0.31917512882500887,2.9133
2872,706,1752,0.6808248711749911,0.31917512882500887,4.0159
2873,706,1574,0.16284178104251623,0.8371582189574838,3.2213
2874,59,146,0.16284178104251623,0.8371582189574838,2.63
2875,347,428,0.29520221147686243,0.7047977885231376,2.9831
2876,627,774,0.29520221147686243,0.7047977885231376,3.2198
2877,347,458,0.29520221147686243,0.7047977885231376,3.0404
2878,347,428,0.5008146483451128,0.4991853516548872,3.1944
2879,627,828,0.5008146483451128,0.4991853516548872,3.3241
2880,361,857,0.6539021348580718,0.3460978651419282,3.2568
2881,251,596,0.6539021348580718,0.3460978651419282,3.2329
2882,361,717,0.6539021348580718,0.3460978651419282,3.2765
2883,361,857,0.8362545920535922,0.1637454079464078,3.505
2884,251,498,0.8362545920535922,0.1637454079464078,3.1977
2885,713,960,0.2607264490798116,0.7392735509201884,3.1723
2886,700,943,0.2607264490798116,0.7392735509201884,3.2444
2887,713,2020,0.2607264490798116,0.7392735509201884,3.3464
2888,713,960,0.4982659723609686,0.5017340276390314,3.6094
2889,700,1983,0.4982659723609686,0.5017340276390314,3.433
2890,788,2127,0.8702487777918577,0.12975122220814228,3.6924
2891,362,977,0.8702487777918577,0.12975122220814228,3.7317
2892,788,1735,0.8702487777918577,0.12975122220814228,3.3917
2893,788,2127,0.22865615971386433,0.7713438402861357,3.4289
2894,362,797,0.22865615971386433,0.7713438402861357,3.2665
2895,197,335,0.2307172454893589,0.7692827545106411,3.1532
2896,812,1383,0.2307172454893589,0.7692827545106411,3.2413
2897,197,217,0.2307172454893589,0.7692827545106411,2.7682
2898,197,335,0.5745187988504767,0.42548120114952326,3.2062
2899,812,895,0.5745187988504767,0.42548120114952326,3.3185
2900,88,247,0.4311959445476532,0.5688040554523468,3.3425
2901,984,2766,0.4311959445476532,0.5688040554523468,3.5267
2902,88,129,0.4311959445476532,0.5688040554523468,2.9327
2903,88,247,0.9980002166703343,0.001999783329665661,2.8532
2904,984,1452,0.9980002166703343,0.001999783329665661,3.2508
2905,922,1644,0.5458076689392328,0.4541923310607672,3.3184
2906,417,743,0.5458076689392328,0.4541923310607672,3.6008
2907,922,2132,0.5458076689392328,0.4541923310607672,3.4252
2908,922,1644,0.3394535183906555,0.6605464816093445,3.5209
2909,417,964,0.3394535183906555,0.6605464816093445,3.6292
2910,641,1370,0.09296258632093668,0.9070374136790633,3.2687
2911,621,1327,0.09296258632093668,0.9070374136790633,3.3473
2912,641,1739,0.09296258632093668,0.9070374136790633,3.481
2913,641,1370,0.07765216007828712,0.9223478399217129,2.9819
2914,621,1684,0.07765216007828712,0.9223478399217129,3.7018
2915,518,591,0.9456283925101161,0.0543716074898839,3.0459
2916,53,60,0.9456283925101161,0.0543716074898839,1.9634
2917,518,840,0.9456283925101161,0.0543716074898839,3.2529
2918,518,591,0.72844881657511,0.27155118342489004,3.1376
2919,53,86,0.72844881657511,0.27155118342489004,2.7386
2920,417,1045,0.006900285370647907,0.9930997146293521,2.5488
2921,482,1207,0.006900285370647907,0.9930997146293521,2.7217
2922,417,1216,0.006900285370647907,0.9930997146293521,2.6861
2923,417,1045,0.5164764216169715,0.4835235783830285,3.7508
2924,482,1405,0.5164764216169715,0.4835235783830285,3.5714
2925,534,814,0.8910656711086631,0.10893432889133692,3.3053
2926,931,1420,0.8910656711086631,0.10893432889133692,3.6795
2927,534,941,0.8910656711086631,0.10893432889133692,3.3554
2928,534,814,0.17842580564320087,0.8215741943567991,3.2698
2929,931,1641,0.17842580564320087,0.8215741943567991,3.524
2930,963,2336,0.4703756235539913,0.5296243764460087,3.6556
2931,133,322,0.4703756235539913,0.5296243764460087,3.1424
