,mu,lambda,prob,HV
2542,290.74707031,1.9465332,0.85205078,0.1671017998675067
2543,290.74707031,0.82104492,0.47119141,0.151573638029003
2544,421.55761719,1.9465332,0.47119141,0.3421652514141442
2545,765.74707,2.07104492,0.352050781,0.1643506220636927
2546,896.557617,2.07104492,0.352050781,0.3226513426660779
2548,765.74707031,2.07104492,0.97119141,0.3449102881540175
2550,528.24707031,1.44604492,0.60205078,0.1471061539887603
2551,184.05761719,1.44604492,0.60205078,0.1651690916765589
2552,528.24707031,1.3215332,0.60205078,0.1405781349864849
2553,528.24707031,1.44604492,0.72119141,0.2056151079139442
2554,184.05761719,1.3215332,0.72119141,0.1490324126259843
2555,53.24707031,2.69604492,0.10205078,0.0741338743526029
2556,659.057617,2.69604492,0.102050781,0.1474673347960798
2557,53.24707031,2.5715332,0.10205078,0.0301082259912133
2558,53.24707031,2.69604492,0.22119141,0.0316302837531444
2559,659.057617,2.5715332,0.221191406,0.1197704158068365
2560,52.31933594,0.8137207,0.52685547,0.0624178800576314
2561,530.102539,0.813720703,0.526855469,0.0726182244283126
2562,52.31933594,2.9597168,0.52685547,0.0432875155035045
2563,52.31933594,0.8137207,0.28466797,0.0316564181783908
2564,530.102539,2.9597168,0.284667969,0.199231478093963
2565,527.319336,2.0637207,0.0268554688,0.0971403557475409
2566,55.1025391,2.0637207,0.0268554688,0.0384805948102542
2567,527.319336,1.7097168,0.0268554688,0.1373980532337915
2568,527.31933594,2.0637207,0.78466797,0.3096738816015009
2569,55.10253906,1.7097168,0.78466797,0.055888227646359
2570,764.81933594,1.4387207,0.77685547,0.1882334163204429
2571,767.60253906,1.4387207,0.77685547,0.2317403519240828
2572,764.81933594,1.0847168,0.77685547,0.1998263949366139
2573,764.819336,1.4387207,0.534667969,0.1745291759281534
2574,767.602539,1.0847168,0.534667969,0.2089474068199562
2575,289.819336,2.6887207,0.276855469,0.2033941373390225
2576,292.602539,2.6887207,0.276855469,0.176033574061488
2577,289.819336,2.3347168,0.276855469,0.1122850114742538
2578,289.819336,2.6887207,0.0346679688,0.0778584533694724
2579,292.602539,2.3347168,0.0346679688,0.1128273038453445
2580,408.569336,1.1262207,0.151855469,0.0670183210949978
2581,411.352539,1.1262207,0.151855469,0.065646984209798
2582,408.569336,2.0222168,0.151855469,0.1366217230367673
2583,408.56933594,1.1262207,0.40966797,0.1676230146416073
2584,411.352539,2.0222168,0.409667969,0.1211360184372401
2585,883.569336,2.3762207,0.651855469,0.2787132103409341
2586,886.352539,2.3762207,0.651855469,0.2888635571891275
2588,883.56933594,2.3762207,0.90966797,0.205861589324863
2591,173.85253906,0.5012207,0.40185547,0.0245230698597061
2592,646.069336,1.3972168,0.401855469,0.14210521604907
2594,173.85253906,1.3972168,0.65966797,0.0625282962556944
2595,171.06933594,1.7512207,0.90185547,0.1321731670947266
2596,648.85253906,1.7512207,0.90185547,0.2574602847217658
2597,171.06933594,2.6472168,0.90185547,0.1989715512577167
2598,171.069336,1.7512207,0.159667969,0.1329853033175709
2599,648.852539,2.6472168,0.159667969,0.2053218405071418
2600,230.44433594,1.5949707,0.46435547,0.1498040185316135
2601,945.727539,1.5949707,0.464355469,0.2093319454661935
2602,230.44433594,1.5534668,0.46435547,0.1457316213519933
2603,230.444336,1.5949707,0.0971679688,0.1094105029146492
2604,945.727539,1.5534668,0.0971679688,0.1974507336566999
2605,705.44433594,2.8449707,0.96435547,0.424702205012202
2606,470.72753906,2.8449707,0.96435547,0.2879341546425447
2607,705.44433594,2.8034668,0.96435547,0.3597663436972904
2608,705.444336,2.8449707,0.597167969,0.563078767725835
2609,470.72753906,2.8034668,0.59716797,0.1539712465483451
2610,942.944336,0.969970703,0.214355469,0.1053460805009479
2611,708.227539,0.969970703,0.214355469,0.0941600032556322
2612,942.944336,2.1784668,0.214355469,0.2874976496325104
2613,942.944336,0.969970703,0.847167969,0.1417908894962403
2614,708.22753906,2.1784668,0.84716797,0.2507573847935117
2615,467.94433594,2.2199707,0.71435547,0.4286053018244875
2616,233.22753906,2.2199707,0.71435547,0.1581685670610114
2617,467.94433594,0.9284668,0.71435547,0.2042496188817662
2618,467.944336,2.2199707,0.347167969,0.1744824719049831
2619,233.22753906,0.9284668,0.34716797,0.0498785510753836
2620,349.19433594,0.6574707,0.83935547,0.0834231674316538
2621,114.47753906,0.6574707,0.83935547,0.072365246430859
2622,349.19433594,0.6159668,0.83935547,0.1451954907758282
2623,349.194336,0.657470703,0.222167969,0.1615420045482796
2624,114.47753906,0.6159668,0.22216797,0.0325691229714321
2625,824.194336,1.9074707,0.339355469,0.2162312654662666
2626,589.477539,1.9074707,0.339355469,0.1682574439667545
2627,824.194336,1.8659668,0.339355469,0.2020111000295862
2628,824.194336,1.9074707,0.722167969,0.2216623896436117
2629,589.47753906,1.8659668,0.72216797,0.3359369589627914
2630,586.69433594,1.2824707,0.58935547,0.1799091518764845
2631,351.97753906,1.2824707,0.58935547,0.0983020931759475
2632,586.69433594,2.4909668,0.58935547,0.4430333799684118
2633,586.69433594,1.2824707,0.97216797,0.1633127998891988
2634,351.97753906,2.4909668,0.97216797,0.2823523322456028
2635,111.694336,2.5324707,0.0893554688,0.0814313908131719
2636,826.977539,2.5324707,0.0893554688,0.1043337339011512
2637,111.694336,1.2409668,0.0893554688,0.0707490414722766
2638,111.69433594,2.5324707,0.47216797,0.0615036607038016
2639,826.977539,1.2409668,0.472167969,0.1794163834983847
2640,141.38183594,1.3605957,0.99560547,0.223498315102691
2641,203.54003906,1.3605957,0.99560547,0.1153056683050126
2642,141.38183594,2.2565918,0.99560547,0.1155193619153712
2643,141.38183594,1.3605957,0.69091797,0.1059860233772247
2644,203.54003906,2.2565918,0.69091797,0.1575580460205922
2645,616.381836,2.6105957,0.495605469,0.3093319989730226
2646,678.540039,2.6105957,0.495605469,0.3384622140678329
2647,616.381836,1.0065918,0.495605469,0.1421660601196312
2648,616.381836,2.6105957,0.190917969,0.1675954270326817
2649,678.540039,1.0065918,0.190917969,0.13815846061602
2651,441.04003906,0.7355957,0.74560547,0.1122669817101876
2652,853.881836,1.6315918,0.745605469,0.3903977555970938
2654,441.040039,1.6315918,0.440917969,0.1382623497172273
2655,378.881836,1.9855957,0.245605469,0.1405414327605827
2656,916.040039,1.9855957,0.245605469,0.1325240067891631
2657,378.881836,2.8815918,0.245605469,0.0937317451064968
2658,378.88183594,1.9855957,0.94091797,0.193451754144211
2659,916.04003906,2.8815918,0.94091797,0.5912600633489786
2660,497.631836,1.0480957,0.370605469,0.0725370806310592
2661,797.290039,1.0480957,0.370605469,0.1451726088532391
2662,497.631836,2.5690918,0.370605469,0.1345292994879113
2663,497.63183594,1.0480957,0.56591797,0.2307136168250738
2664,797.290039,2.5690918,0.565917969,0.1954949163445725
2665,972.631836,2.2980957,0.870605469,0.3297026802054233
2666,322.29003906,2.2980957,0.87060547,0.1129934762925655
2667,972.631836,1.3190918,0.870605469,0.3359659138255277
2668,972.631836,2.2980957,0.0659179688,0.4588633935036643
2669,322.290039,1.3190918,0.0659179688,0.1248014904528827
2670,735.131836,1.6730957,0.120605469,0.2164828224272274
2671,559.790039,1.6730957,0.120605469,0.2169670415900482
2673,735.131836,1.6730957,0.315917969,0.2744593956949648
2674,559.790039,0.694091797,0.315917969,0.101182407102361
2675,260.13183594,2.9230957,0.62060547,0.2889725042334393
2676,84.79003906,2.9230957,0.62060547,0.1115805562837408
2677,260.13183594,1.9440918,0.62060547,0.1125603823337721
2678,260.13183594,2.9230957,0.81591797,0.4043265634677222
2679,84.79003906,1.9440918,0.81591797,0.0664768778534245
2680,200.756836,0.579345703,0.0581054688,0.0688137219380805
2681,381.665039,0.579345703,0.0581054688,0.0796429412866733
2682,200.756836,0.850341797,0.0581054688,0.0851759192380185
2683,200.75683594,0.5793457,0.87841797,0.1291036653599434
2684,381.66503906,0.8503418,0.87841797,0.1432889684473984
2685,675.756836,1.8293457,0.558105469,0.2047936328646112
2686,856.665039,1.8293457,0.558105469,0.3395219802916527
2687,675.756836,2.1003418,0.558105469,0.2499643632709324
2688,675.756836,1.8293457,0.378417969,0.1609900304630439
2689,856.665039,2.1003418,0.378417969,0.2129570158609574
2690,913.256836,1.2043457,0.308105469,0.17811284721987
2691,144.16503906,1.2043457,0.30810547,0.1086906824210851
2692,913.256836,2.7253418,0.308105469,0.4154482604178398
2693,913.256836,1.2043457,0.128417969,0.1437248709044365
2694,144.165039,2.7253418,0.128417969,0.0540678635274927
2695,438.25683594,2.4543457,0.80810547,0.2377867246507343
2696,619.16503906,2.4543457,0.80810547,0.3477111449154785
2697,438.25683594,1.4753418,0.80810547,0.2530500032053412
2698,438.25683594,2.4543457,0.62841797,0.5099171494494913
2699,619.16503906,1.4753418,0.62841797,0.2143338159886454
2700,319.50683594,1.5168457,0.68310547,0.1307665288113121
2701,737.915039,1.5168457,0.683105469,0.1856650376563931
2702,319.50683594,1.1628418,0.68310547,0.1380889662887648
2703,319.50683594,1.5168457,0.75341797,0.1515608859385583
2704,737.91503906,1.1628418,0.75341797,0.1560794850107568
2705,794.506836,2.7668457,0.183105469,0.2524195645711828
2706,262.915039,2.7668457,0.183105469,0.0798717424491274
2707,794.506836,2.4128418,0.183105469,0.3455339184054068
2708,794.506836,2.7668457,0.253417969,0.1801102991394382
2709,262.915039,2.4128418,0.253417969,0.2338910488327407
2710,557.00683594,0.8918457,0.93310547,0.0888127519009008
2711,975.415039,0.891845703,0.933105469,0.1913851163676908
2712,557.00683594,1.7878418,0.93310547,0.1682864564528566
2713,557.006836,0.891845703,0.00341796875,0.1019382192240603
2714,975.415039,1.7878418,0.00341796875,0.1295382441245596
2715,82.00683594,2.1418457,0.43310547,0.0574142951264644
2716,500.415039,2.1418457,0.433105469,0.276473220222335
2717,82.00683594,0.5378418,0.43310547,0.0547102446479608
2718,82.00683594,2.1418457,0.50341797,0.0724772947695136
2720,96.85058594,1.4777832,0.19873047,0.0968864750130588
2721,99.63378906,1.4777832,0.19873047,0.0375183054058431
2722,96.85058594,2.6862793,0.19873047,0.0586949822690928
2723,96.85058594,1.4777832,0.64404297,0.1072773591408894
2724,99.63378906,2.6862793,0.64404297,0.1301976692064173
2725,571.85058594,2.7277832,0.69873047,0.2588818984987209
2726,574.63378906,2.7277832,0.69873047,0.3449081161419458
2727,571.85058594,1.4362793,0.69873047,0.2381048078065089
2728,571.850586,2.7277832,0.144042969,0.0992805368099093
2729,574.633789,1.4362793,0.144042969,0.1541220148492907
2730,809.350586,0.852783203,0.448730469,0.1801998586968011
2731,337.13378906,0.8527832,0.44873047,0.046960170228305
2732,809.350586,0.811279297,0.448730469,0.1595340149635317
2733,809.350586,0.852783203,0.394042969,0.1420538565911401
2734,337.13378906,0.8112793,0.39404297,0.206308731259996
2735,334.35058594,2.1027832,0.94873047,0.2761391903498075
2736,812.13378906,2.1027832,0.94873047,0.22590097031234
2737,334.35058594,2.0612793,0.94873047,0.2307842705394273
2738,334.35058594,2.1027832,0.89404297,0.1810674395815528
2739,812.13378906,2.0612793,0.89404297,0.2354432529304975
2742,453.10058594,2.3737793,0.57373047,0.2256803259448841
2744,930.883789,2.3737793,0.519042969,0.2247667081201211
2745,928.100586,1.7902832,0.0737304688,0.2314111186180153
2746,455.883789,1.7902832,0.0737304688,0.1200495015220832
2747,928.100586,1.1237793,0.0737304688,0.2276314759773958
2748,928.100586,1.7902832,0.0190429688,0.1486927377451958
2749,455.883789,1.1237793,0.0190429688,0.1170662644656258
2750,690.60058594,1.1652832,0.82373047,0.3642801542229735
2751,693.38378906,1.1652832,0.82373047,0.1827740906557758
2752,690.60058594,1.7487793,0.82373047,0.510867272745151
2753,690.600586,1.1652832,0.269042969,0.1784244119168367
2754,693.383789,1.7487793,0.269042969,0.2161481565966997
2755,215.60058594,2.4152832,0.32373047,0.10065177063774
2756,218.38378906,2.4152832,0.32373047,0.1015180766833258
2757,215.60058594,2.9987793,0.32373047,0.221181317009091
2758,215.60058594,2.4152832,0.76904297,0.2660734183616295
2759,218.38378906,2.9987793,0.76904297,0.34918741397962
2760,274.97558594,1.0090332,0.76123047,0.1182555973746035
2761,515.25878906,1.0090332,0.76123047,0.3940465679132479
2762,274.97558594,1.2800293,0.76123047,0.162054719227415
2763,274.97558594,1.0090332,0.95654297,0.1611309174045244
2764,515.25878906,1.2800293,0.95654297,0.2098411257895604
2765,749.975586,2.2590332,0.261230469,0.2364516182802207
2766,990.258789,2.2590332,0.261230469,0.3335977816903017
2767,749.975586,2.5300293,0.261230469,0.0994543652694182
2768,749.975586,2.2590332,0.456542969,0.4541385361184482
2769,990.258789,2.5300293,0.456542969,0.1222800774587042
2770,987.475586,1.6340332,0.511230469,0.191251510215916
2771,277.75878906,1.6340332,0.51123047,0.1028324602004972
2772,987.475586,1.9050293,0.511230469,0.473938950487741
2773,987.475586,1.6340332,0.206542969,0.1130156330646103
2774,277.758789,1.9050293,0.206542969,0.1316656029106213
2775,512.475586,2.8840332,0.0112304688,0.0961008771665325
2776,752.758789,2.8840332,0.0112304688,0.0828149545988948
2777,512.475586,0.655029297,0.0112304688,0.0274534997721828
2778,512.47558594,2.8840332,0.70654297,0.6298222507445217
2780,393.725586,1.3215332,0.386230469,0.1157410893475438
2781,634.008789,1.3215332,0.386230469,0.2029720543436785
2782,393.725586,0.967529297,0.386230469,0.0756113259344975
2783,393.72558594,1.3215332,0.83154297,0.2319527384911636
2784,634.00878906,0.9675293,0.83154297,0.1847299225812498
2785,868.72558594,2.5715332,0.88623047,0.4089764645460856
2786,159.00878906,2.5715332,0.88623047,0.1272841999997856
2787,868.72558594,2.2175293,0.88623047,0.2998495276257572
2788,868.725586,2.5715332,0.331542969,0.5347654597574482
2789,159.00878906,2.2175293,0.33154297,0.0804419952432349
2790,631.225586,0.696533203,0.136230469,0.14954050285508
2792,631.225586,2.8425293,0.136230469,0.1276963379509214
2793,631.225586,0.696533203,0.0815429688,0.1006445448492896
2794,871.508789,2.8425293,0.0815429688,0.2550973010639188
2795,156.22558594,1.9465332,0.63623047,0.0761577432539387
2796,396.50878906,1.9465332,0.63623047,0.3495069833583759
2797,156.22558594,1.5925293,0.63623047,0.1181864321352635
2798,156.22558594,1.9465332,0.58154297,0.0595013266532563
2799,396.50878906,1.5925293,0.58154297,0.312407952839179
2800,126.53808594,0.7746582,0.29248047,0.0919236823593308
2801,663.696289,0.774658203,0.292480469,0.1280581215275198
2802,126.53808594,1.9831543,0.29248047,0.0574721956913656
2803,126.53808594,0.7746582,0.36279297,0.0211316776516079
2804,663.696289,1.9831543,0.362792969,0.2173030447630204
2805,601.53808594,2.0246582,0.79248047,0.4104257664007061
2806,188.69628906,2.0246582,0.79248047,0.1548106294366825
2807,601.53808594,0.7331543,0.79248047,0.1005758551350933
2808,601.53808594,2.0246582,0.86279297,0.1695478776002041
2809,188.69628906,0.7331543,0.86279297,0.1728328972885096
2810,839.038086,1.3996582,0.0424804688,0.1198639483266236
2811,901.196289,1.3996582,0.0424804688,0.1139213621584122
2812,839.038086,1.3581543,0.0424804688,0.1593621479035801
2813,839.038086,1.3996582,0.612792969,0.2071370841495892
2814,901.196289,1.3581543,0.612792969,0.4983840248685632
2815,364.03808594,2.6496582,0.54248047,0.1220078988726957
2816,426.19628906,2.6496582,0.54248047,0.1556020471263281
2817,364.03808594,2.6081543,0.54248047,0.2179368210741754
2818,364.038086,2.6496582,0.112792969,0.1120094611106748
2819,426.196289,2.6081543,0.112792969,0.1891758329599386
2820,482.78808594,1.7121582,0.91748047,0.1725402419073713
2821,307.44628906,1.7121582,0.91748047,0.2804082409883912
2822,482.78808594,2.9206543,0.91748047,0.3233182978884351
2823,482.78808594,1.7121582,0.48779297,0.2754499045530298
2824,307.44628906,2.9206543,0.48779297,0.2275390979331964
2825,957.788086,2.9621582,0.417480469,0.2208153663403856
2826,782.446289,2.9621582,0.417480469,0.278067572741736
2827,957.788086,1.6706543,0.417480469,0.2025892990177795
2828,957.78808594,2.9621582,0.98779297,0.4123563914044154
2829,782.44628906,1.6706543,0.98779297,0.2230244279323024
2830,720.288086,1.0871582,0.667480469,0.2192415738625562
2831,69.94628906,1.0871582,0.66748047,0.04341896506976
2832,720.288086,1.0456543,0.667480469,0.1620390372460332
2833,720.28808594,1.0871582,0.73779297,0.2018032111393146
2834,69.94628906,1.0456543,0.73779297,0.1942255349400589
2835,245.288086,2.3371582,0.167480469,0.095748655240553
2836,544.946289,2.3371582,0.167480469,0.1093964142868049
2837,245.288086,2.2956543,0.167480469,0.1448694397078969
2838,245.288086,2.3371582,0.237792969,0.1039049530679796
2839,544.946289,2.2956543,0.237792969,0.1134928772913217
2840,185.91308594,1.2434082,0.72998047,0.0973964001132829
2841,841.821289,1.2434082,0.729980469,0.2685370306947367
2842,185.91308594,0.5769043,0.72998047,0.1282407926734493
2843,185.913086,1.2434082,0.0502929688,0.0540900301440672
2845,660.913086,2.4934082,0.229980469,0.3898807673217686
2846,366.821289,2.4934082,0.229980469,0.2474843591333638
2847,660.913086,1.8269043,0.229980469,0.1323082456538168
2848,660.913086,2.4934082,0.550292969,0.1367669332598908
2849,366.82128906,1.8269043,0.55029297,0.1999699297632905
2852,898.41308594,2.4519043,0.97998047,0.2624503553924004
2854,604.32128906,2.4519043,0.80029297,0.4990375475207529
2855,423.41308594,1.8684082,0.47998047,0.1031873381335416
2856,129.32128906,1.8684082,0.47998047,0.0782573501265445
2857,423.41308594,1.2019043,0.47998047,0.2608443566448851
2858,423.413086,1.8684082,0.300292969,0.1774698667288042
2859,129.32128906,1.2019043,0.30029297,0.0629361991899025
2860,304.663086,0.930908203,0.104980469,0.111076831006763
2861,248.071289,0.930908203,0.104980469,0.0761321660714777
2862,304.663086,1.5144043,0.104980469,0.0729123048180686
2863,304.663086,0.930908203,0.175292969,0.1452960835503619
2864,248.071289,1.5144043,0.175292969,0.0760485460075352
2865,779.663086,2.1809082,0.604980469,0.2554336322909643
2866,723.071289,2.1809082,0.604980469,0.5033855454580677
2867,779.663086,2.7644043,0.604980469,0.2172240228955069
2868,779.663086,2.1809082,0.675292969,0.1184645343416421
2869,723.071289,2.7644043,0.675292969,0.2802193130312067
2870,542.163086,1.5559082,0.354980469,0.1557071522513793
2871,485.571289,1.5559082,0.354980469,0.264843683345953
2872,542.163086,2.1394043,0.354980469,0.2191614762905593
2873,542.16308594,1.5559082,0.92529297,0.200469765676063
2874,485.57128906,2.1394043,0.92529297,0.3804902475282549
2875,67.16308594,2.8059082,0.85498047,0.1164536684677478
2876,960.571289,2.8059082,0.854980469,0.449828726374369
2877,67.16308594,0.8894043,0.85498047,0.136907482671473
2878,67.16308594,2.8059082,0.42529297,0.1201594466022764
2879,960.571289,0.889404297,0.425292969,0.2361992390265917
2880,74.58496094,1.18481445,0.33154297,0.100166721162855
2881,374.243164,1.18481445,0.331542969,0.1255960895935439
2882,74.58496094,1.41674805,0.33154297,0.0657755755113586
2883,74.58496094,1.18481445,0.22998047,0.0511429374662988
2884,374.243164,1.41674805,0.229980469,0.0905274434227773
2885,549.58496094,2.43481445,0.83154297,0.558965206566423
2886,849.243164,2.43481445,0.831542969,0.4765263323333553
2887,549.58496094,2.66674805,0.83154297,0.3002731815274284
2888,549.58496094,2.43481445,0.72998047,0.217936408469045
2889,849.243164,2.66674805,0.729980469,0.527976176657394
2891,136.743164,0.559814453,0.0815429688,0.0324460232543734
2892,787.084961,2.04174805,0.0815429688,0.1424926072238867
2894,136.74316406,2.04174805,0.97998047,0.2689286745532703
2895,312.08496094,1.80981445,0.58154297,0.170872886706563
2896,611.743164,1.80981445,0.581542969,0.2599275251935136
2897,312.08496094,0.79174805,0.58154297,0.1619156660185969
2898,312.08496094,1.80981445,0.47998047,0.1915537716623851
2899,611.743164,0.791748047,0.479980469,0.0634428137255821
2900,430.83496094,0.87231445,0.95654297,0.1389845895902245
2901,730.49316406,0.87231445,0.95654297,0.2845791814869625
2902,430.83496094,1.10424805,0.95654297,0.3662152851754748
2903,430.834961,0.872314453,0.104980469,0.0731111430683155
2904,730.493164,1.10424805,0.104980469,0.1515034544754473
2905,905.834961,2.12231445,0.456542969,0.2125459482753172
2906,255.49316406,2.12231445,0.45654297,0.1073578108355585
2907,905.834961,2.35424805,0.456542969,0.4748625406350674
2908,905.834961,2.12231445,0.604980469,0.2006540806839157
2909,255.49316406,2.35424805,0.60498047,0.131332504741141
2910,668.33496094,1.49731445,0.70654297,0.152185367633558
2911,967.993164,1.49731445,0.706542969,0.3859548584000475
2912,668.33496094,2.97924805,0.70654297,0.5518483229883411
2913,668.33496094,1.49731445,0.85498047,0.2026961921499993
2914,967.993164,2.97924805,0.854980469,0.4894902145752097
2915,193.33496094,2.74731445,0.20654297,0.1602213581460775
2916,492.993164,2.74731445,0.206542969,0.1972043617575509
2917,193.33496094,1.72924805,0.20654297,0.0685106273659332
2918,193.33496094,2.74731445,0.35498047,0.1729188977376138
2919,492.993164,1.72924805,0.354980469,0.3279327645584239
2920,252.70996094,0.71606445,0.64404297,0.0707308195504258
2921,196.11816406,0.71606445,0.64404297,0.1764737736766747
2922,252.70996094,2.51049805,0.64404297,0.1397188206742588
2923,252.70996094,0.71606445,0.41748047,0.0744665321597461
2924,196.11816406,2.51049805,0.41748047,0.2280928374799629
2925,727.709961,1.96606445,0.144042969,0.1683819746730179
2926,671.118164,1.96606445,0.144042969,0.1694583760664124
2927,727.709961,1.26049805,0.144042969,0.1762716048013705
2928,727.70996094,1.96606445,0.91748047,0.260616472294632
2929,671.11816406,1.26049805,0.91748047,0.228936252922768
2930,965.209961,1.34106445,0.894042969,0.2305496822513026
2931,433.61816406,1.34106445,0.89404297,0.1759092517197301
2933,965.209961,1.34106445,0.667480469,0.2883712809327681
2934,433.61816406,0.63549805,0.66748047,0.0639035447533452
2935,490.209961,2.59106445,0.394042969,0.3288173207649222
2936,908.618164,2.59106445,0.394042969,0.3484019743607862
2937,490.209961,1.88549805,0.394042969,0.1502924012201474
2938,490.209961,2.59106445,0.167480469,0.1497124516188795
2939,908.618164,1.88549805,0.167480469,0.1764900829732716
2940,371.459961,1.65356445,0.0190429688,0.118424754066086
2941,789.868164,1.65356445,0.0190429688,0.1280396307610232
2942,371.459961,2.19799805,0.0190429688,0.0768405564610696
2943,371.459961,1.65356445,0.292480469,0.1241378511813692
2944,789.868164,2.19799805,0.292480469,0.2023130891078622
2945,846.459961,2.90356445,0.519042969,0.1999863814275292
2946,314.86816406,2.90356445,0.51904297,0.1405105386483373
2947,846.459961,0.947998047,0.519042969,0.1118180716815477
2948,846.459961,2.90356445,0.792480469,0.3188343413361828
2949,314.86816406,0.94799805,0.79248047,0.1116173859517241
2950,608.959961,1.02856445,0.269042969,0.28666433340263
2951,552.368164,1.02856445,0.269042969,0.1256005973390867
2952,608.959961,1.57299805,0.269042969,0.1675437378319157
2953,608.959961,1.02856445,0.542480469,0.3147451343824032
2954,552.368164,1.57299805,0.542480469,0.1876683338881384
2955,133.95996094,2.27856445,0.76904297,0.1443214472608596
2956,77.36816406,2.27856445,0.76904297,0.096238570935049
2957,133.95996094,2.82299805,0.76904297,0.1135450072492532
2958,133.959961,2.27856445,0.0424804688,0.1183985972307182
2959,77.3681641,2.82299805,0.0424804688,0.0503700098334888
2960,163.64746094,1.10668945,0.17529297,0.101056253791815
2961,997.680664,1.10668945,0.175292969,0.0970769778344441
2962,163.64746094,0.71362305,0.17529297,0.0193277890608638
2963,163.64746094,1.10668945,0.76123047,0.1500315448189686
2965,638.64746094,2.35668945,0.67529297,0.1300204866529403
2966,522.68066406,2.35668945,0.67529297,0.2235818506834202
2967,638.64746094,1.96362305,0.67529297,0.175447940287977
2968,638.647461,2.35668945,0.261230469,0.1263410762322898
2969,522.680664,1.96362305,0.261230469,0.1787723299760622
2970,876.147461,1.73168945,0.425292969,0.437181553638163
2971,760.180664,1.73168945,0.425292969,0.2803962593677515
2972,876.147461,2.58862305,0.425292969,0.1862851276463785
2973,876.147461,1.73168945,0.0112304688,0.1778588177732777
2974,760.180664,2.58862305,0.0112304688,0.2248174619020115
2975,401.14746094,2.98168945,0.92529297,0.2281880908409007
2976,285.18066406,2.98168945,0.92529297,0.1724247878536744
2977,401.14746094,1.33862305,0.92529297,0.1169741225632041
2978,401.14746094,2.98168945,0.51123047,0.3202867227580535
2979,285.18066406,1.33862305,0.51123047,0.1163634830066632
2980,519.89746094,1.41918945,0.55029297,0.0944822503753109
2981,166.43066406,1.41918945,0.55029297,0.4163939212377511
2982,519.89746094,1.65112305,0.55029297,0.2989516901022978
2983,519.89746094,1.41918945,0.88623047,0.1910259615566931
2984,166.43066406,1.65112305,0.88623047,0.2096966158940919
2985,994.897461,2.66918945,0.0502929688,0.155187553572617
2986,641.430664,2.66918945,0.0502929688,0.1679813419162329
2987,994.897461,2.90112305,0.0502929688,0.210401870093136
2988,994.897461,2.66918945,0.386230469,0.2589348628660709
2989,641.430664,2.90112305,0.386230469,0.2049492781315754
2990,757.39746094,0.79418945,0.80029297,0.1194726937139454
2991,403.93066406,0.79418945,0.80029297,0.1488504512438678
2992,757.39746094,2.27612305,0.80029297,0.270410726857949
2993,757.397461,0.794189453,0.136230469,0.1527798632622038
2994,403.930664,2.27612305,0.136230469,0.1982512468386907
2995,282.39746094,2.04418945,0.30029297,0.3330656225665592
2996,878.930664,2.04418945,0.300292969,0.2137555721102091
2997,282.39746094,1.02612305,0.30029297,0.2015007049799552
2998,282.39746094,2.04418945,0.63623047,0.1016588626182517
2999,878.930664,1.02612305,0.636230469,0.1601015034385446
3000,223.02246094,1.57543945,0.86279297,0.2590326183381993
3001,582.05566406,1.57543945,0.86279297,0.274196107648738
3002,223.02246094,1.80737305,0.86279297,0.1892152261228841
3003,223.02246094,1.57543945,0.57373047,0.1281177979893557
3004,582.055664,1.80737305,0.573730469,0.3377101440359716
3005,698.022461,2.82543945,0.362792969,0.3177004750874197
3006,107.05566406,2.82543945,0.36279297,0.076495283020441
3008,698.022461,2.82543945,0.0737304688,0.2824696132605759
3009,107.055664,0.557373047,0.0737304688,0.0458293563291071
3010,935.522461,0.950439453,0.612792969,0.1348156586502157
3011,819.555664,0.950439453,0.612792969,0.1849553945266376
3012,935.522461,1.18237305,0.612792969,0.3670290083736814
3013,935.522461,0.950439453,0.323730469,0.2133040766455819
3014,819.555664,1.18237305,0.323730469,0.1749408223821011
3015,460.522461,2.20043945,0.112792969,0.1419267967773282
3016,344.555664,2.20043945,0.112792969,0.1664839669783508
3017,460.522461,2.43237305,0.112792969,0.0934771869827183
3018,460.52246094,2.20043945,0.82373047,0.3539274444775139
3019,344.55566406,2.43237305,0.82373047,0.1473356134326036
3020,341.77246094,0.63793945,0.48779297,0.0323988631537488
3021,463.30566406,0.63793945,0.48779297,0.0792111248834662
3022,341.77246094,2.74487305,0.48779297,0.1791083481525571
3023,341.77246094,0.63793945,0.69873047,0.1035741497745574
3024,463.30566406,2.74487305,0.69873047,0.2350913420047236
3025,816.77246094,1.88793945,0.98779297,0.4189742230886457
3026,938.30566406,1.88793945,0.98779297,0.3119495896272895
3027,816.77246094,1.49487305,0.98779297,0.2196767841180449
3028,816.772461,1.88793945,0.198730469,0.372860163738407
3029,938.305664,1.49487305,0.198730469,0.2667575829499747
3030,579.272461,1.26293945,0.237792969,0.0797683813726217
3031,225.80566406,1.26293945,0.23779297,0.0852101196484904
3032,579.272461,0.869873047,0.237792969,0.1183033379139552
3033,579.272461,1.26293945,0.448730469,0.119766830268452
3034,225.80566406,0.86987305,0.44873047,0.1718249422298009
3035,104.27246094,2.51293945,0.73779297,0.1136814109506761
3036,700.80566406,2.51293945,0.73779297,0.2226504749207477
3037,104.27246094,2.11987305,0.73779297,0.167404049744075
3038,104.27246094,2.51293945,0.94873047,0.1266216121092263
3039,700.80566406,2.11987305,0.94873047,0.4139539715903227
